Quels sont les quatre signes cardinaux de la réponse inflammatoire ?,"Rougeur, chaleur, œdème et douleur."
Quels sont les signes biologiques d'une réponse inflammatoire ?,"Hyperleucocytose, VS augmentée, hypergamma-globulinémie, hyperfibrinémie et hyper alpha 2 globulinémie."
Définition : Antigène,Molécule étrangère (protéine ou glucide) stimulant l'apparition d'une réponse immunitaire spécifique.
Définition : Anticorps,Protéine (immunoglobuline) synthétisée par les plasmocytes en réponse à un antigène spécifique.
Combien de temps après le premier contact avec un antigène les anticorps apparaissent-ils ?,Ils apparaissent $6$ à $7$ jours après le contact.
Quelle classe d'anticorps est la seule capable de traverser la barrière placentaire ?,Les IgG.
Quel type d'anticorps assure l'immunité lors de la première pénétration d'un virus ou d'une bactérie ?,Les IgM.
Quelle est la fonction principale des IgA sécrétoires ?,La protection des muqueuses.
Quels anticorps sont responsables des manifestations allergiques ?,Les IgE.
Quelles cellules sont responsables de l'immunité cellulaire en agissant directement sur l'antigène ?,Les lymphocytes T.
Quels sont les trois adjectifs caractérisant la vaccination ?,"Active, durable et retardée."
Qu'est-ce qu'un vaccin vivant atténué ?,"Un vaccin où le germe est vivant mais a perdu son pouvoir pathogène (ex : BCG, Rougeole)."
Pourquoi les vaccins inactivés (tués) nécessitent-ils des rappels ?,"Parce que le germe a perdu son pouvoir de multiplication, ne gardant que le pouvoir antigénique."
Qu'est-ce qu'une anatoxine en vaccinologie ?,Une toxine modifiée physiquement et chimiquement pour devenir atoxique tout en restant antigénique (ex : Tétanos).
Quel est le mécanisme d'action d'un vaccin à ARN messager ?,Il fournit à l'organisme le plan de construction pour fabriquer des protéines Spike inoffensives afin de s'entraîner à reconnaître le virus.
Pourquoi le vaccin à ARN messager ne peut-il pas modifier l'ADN humain ?,Car l'ARN reste dans le cytoplasme et ne peut pas entrer dans le noyau où se trouve l'ADN.
Quelles sont les deux institutions assurant le contrôle de la sécurité des vaccins en France ?,Le fabricant et l'ANSM (Agence nationale de sécurité du médicament).
Quelle est la durée moyenne du cycle de fabrication d'un lot de vaccins ?,Entre $6$ et $22$ mois.
Quelles sont les vaccinations recommandées pendant la grossesse selon les dernières directives ?,"Grippe saisonnière, coqueluche, COVID-19 et VRS (bronchiolite)."
À quel moment de la grossesse est recommandée la vaccination contre la coqueluche ?,"À partir du 2ème trimestre, idéalement entre la 20ème et la 36ème semaine d'aménorrhée."
Quel vaccin contre le VRS est recommandé chez la femme enceinte pour protéger le nouveau-né ?,Le vaccin Abrysvo® (entre la 32ème et la 36ème semaine d'aménorrhée).
Quelle est la nouveauté 2025 concernant la vaccination contre le méningocoque B chez les nourrissons ?,"Elle est devenue obligatoire avec des doses à $3$, $5$ et $12$ mois."
Quel schéma vaccinal remplace la vaccination contre le méningocoque C chez le nourrisson en 2025 ?,La vaccination tétravalente ACWY (doses à $6$ et $12$ mois).
À quel âge la vaccination contre le Zona est-elle désormais recommandée sans limite d'âge ?,À partir de $65$ ans.
Quelle est la recommandation 2025 pour la vaccination pneumocoque chez les seniors ?,"Élargissement à toutes les personnes de $65$ ans et plus, avec ou sans facteurs de risque."
Dans quel cas un rappel de vaccin dTcaPolio est-il recommandé à l'entourage d'un nouveau-né ?,Si la mère n'a pas été vaccinée pendant la grossesse (ou moins d'un mois avant l'accouchement) et que leur dernier rappel date de plus de $5$ ans.
Quel est le rattrapage vaccinal préconisé pour le ROR (Rougeole-Oreillons-Rubéole) ?,Pour les personnes nées après 1980 n'ayant reçu aucune ou une seule dose du vaccin.
Où la vaccination contre la Dengue ($Qdenga$) est-elle spécifiquement recommandée en France ?,"Aux Antilles, en Guyane, à Mayotte et à La Réunion (pour certains profils)."
Pourquoi la vaccination Chikungunya ($IXCHIQ$) est-elle suspendue chez les plus de $65$ ans en 2025 ?,En raison d'incertitudes sur la sécurité du vaccin dans cette population spécifique.
Citez les 11 vaccins obligatoires pour les enfants nés après le 1er janvier 2018.,"DTP, Coqueluche, ROR, Hib, Hépatite B, Pneumocoque, Méningocoque C."
Quels sont les trois adjectifs caractérisant la sérothérapie ?,"Passive, de courte durée et immédiate."
En quoi consiste la méthode de Besredka pour la sérothérapie ?,"Injection par fractions ($1/10$ mL, puis $1/4$ mL, puis le reste) toutes les $15$ minutes pour éviter les réactions (origine animale)."
Différence : Sérums standards vs spécifiques,Les standards contiennent diverses variétés d'IgG ; les spécifiques sont préparés pour un seul germe unique.
L'immunité naturelle est-elle spécifique ou non spécifique ?,Elle est non spécifique.
Quel type de lymphocyte est responsable de la mémoire immunologique spécifique ?,Le lymphocyte T.
Quelle protéine hépatique est synthétisée dès l'intrusion d'un antigène et disparaît lors de la fabrication des anticorps ?,La Protéine C Réactive (CRP).
Vrai ou Faux : Les anticorps maternels transmis par l'allaitement procurent une protection durable.,"Faux, c'est une protection passive spontanée à effet transitoire."
Comment appelle-t-on le passage des protéines du sang vers les tissus créant un gonflement lors de l'inflammation ?,L'œdème.
Quelle est la principale différence de franchissement entre la peau et les muqueuses ?,Les muqueuses sont plus facilement franchissables que la peau.
Quel est le rôle opsonisant du système du complément ?,"Il favorise la phagocytose des bactéries, entraînant la mort cellulaire."
Qu'est-ce qu'une substance mitogène libérée par les lymphocytes T ?,Une substance favorisant la multiplication cellulaire pour produire des lymphocytes cytotoxiques.
Qu'est-ce qu'une réponse immunitaire humorale ?,Une réponse basée sur la fabrication d'anticorps spécifiques par les plasmocytes.
La vaccination est une action de _____ (prévention ou curatif) ?,Prévention.
