Quelle est la règle pour les plaquettes chez une femme Rhésus négatif ?,Éviter les plaquettes Rhésus positif ou injecter des gammaglobulines anti-D (Rhogam) en cas d'exposition.
Quelle est la fréquence du groupe B dans la population française ?,Environ $9\%$.
L'épreuve de Beth-Vincent utilise quels réactifs ?,"Des sérums-tests contenant des anticorps anti-A, anti-B ou anti-AB."
L'épreuve de Simonin utilise quels réactifs ?,"Des hématies-tests de groupe A1, A2, B et O."
Combien d'identités doivent être vérifiées lors de la réception des PSL ?,L'identité du patient destinataire sur la fiche de délivrance et les produits.
À quel débit commence-t-on généralement une transfusion ?,Très lentement pendant les 5 à 15 premières minutes pour détecter une réaction précoce.
Quel est l'accroissement attendu du taux d'hémoglobine après un CGR chez l'adulte ?,Une augmentation d'environ $1$ g/dL.
Qu'est-ce que l'hémovigilance ?,"L'ensemble des procédures de surveillance de la chaîne transfusionnelle, du donneur au receveur."
Un patient AB est considéré comme un 'receveur universel' pour quel produit ?,Pour les Concentrés de Globules Rouges (CGR).
Un patient O est considéré comme un 'receveur universel' pour quel produit ?,Pour le plasma.
Pourquoi faut-il vérifier la date de péremption du dispositif de contrôle ultime ?,Pour garantir la fiabilité des réactifs de la carte de contrôle ABO.
Comment vérifie-t-on l'identité d'un patient endormi au bloc avant transfusion ?,Par le bracelet d'identification et la concordance avec le dossier médical.
Quel est l'antigène le plus immunogène après l'antigène D ($RH1$) ?,L'antigène Kell ($KEL1$).
Quels sont les signes cliniques d'un accident allergique transfusionnel ?,"Prurit, urticaire, oedème de Quincke ou choc anaphylactique."
Le transport des PSL entre l'EFS et le service doit se faire dans quoi ?,Dans des conteneurs isothermes validés respectant les températures de conservation.
Quelle est la première cause d'erreur transfusionnelle ?,L'erreur humaine lors de l'identification du patient ou du prélèvement.
